station	dist_coast	latitude	longitude	elevation	state	name
USC00360022	304.453	40.5361	-79.8153	228.0	PA	ACMETONIA LOCK 3
USC00042334	185.37400000000002	39.3	-120.85	1129.0	CA	DEER CREEK PH
CA006102J13	437.82199999999995	45.03	-76.25	145.0		DRUMMOND CENTRE
USC00241102	1049.0	45.3261	-108.9092	1092.1	MT	BRIDGER 2 N
USC00047916	2.54318	36.9906	-121.9911	39.6	CA	SANTA CRUZ
USC00259020	1320.4	40.4122	-101.3611	896.4	NE	WAUNETA
USC00161232	183.831	31.3944	-92.7164	33.5	LA	BOYCE 3 WNW
CA001016335	7.805219999999999	48.58	-124.33	10.0		PORT RENFREW
USC00028351	299.552	33.3	-111.1	851.0	AZ	SUPERIOR SMELTER
USW00013849	129.56799999999998	33.9667	-80.4667	74.1	SC	SUMTER SHAW AFB
USW00012863	0.502029	28.9667	-89.3833	4.0	LA	BURRWOOD WB
USC00254101	1497.98	42.0542	-101.7561	1173.5	NE	HYANNIS 4N
USC00021231	248.882	31.5589	-110.5294	1527.0	AZ	CANELO 1 NW
USC00227582	392.954	33.85	-91.0167	46.0	MS	ROSEDALE
USC00041912	162.592	39.0911	-120.9481	725.4	CA	COLFAX
USC00457781	62.6426	47.4247	-121.4139	920.5	WA	SNOQUALMIE PASS
USW00093806	273.491	33.2119	-87.6161	45.7	AL	TUSCALOOSA MUNI AP
USW00024201	5.92606	47.0833	-122.5833	89.9	WA	GRAY AAF
USC00459376	156.783	48.4742	-120.1886	533.1	WA	WINTHROP 1 WSW
USC00166978	230.329	31.8922	-92.2422	47.2	LA	OLLA
USC00417183	0.335808	28.6078	-96.6417	5.5	TX	PORT LAVACA
USC00030798	570.45	35.1161	-93.6506	129.8	AR	BLUE MTN DAM
USC00337693	617.679	40.2706	-84.1506	286.5	OH	SIDNEY 1 S
USC00057450	917.5189999999999	37.8225	-107.1097	2952.6	CO	SANTA MARIA RSVR
USC00349985	531.485	34.75	-94.6333	195.1	OK	ZOE 1 S
USC00341144	686.466	35.8292	-96.3917	253.0	OK	BRISTOW
USC00227106	397.24800000000005	34.2486	-88.9975	143.3	MS	PONTOTOC
CA006142402	582.4019999999999	43.7	-80.38	396.0		FERGUS MOE
USC00305380	7.64737	40.7494	-73.6233	30.5	NY	MINEOLA 1 NE
USC00237116	1027.56	39.2422	-93.97	213.4	MO	RICHMOND 3S
USC00045721	254.463	34.9436	-115.5469	1325.9	CA	MITCHELL CAVERNS
USW00093846	282.189	34.4978	-82.7097	231.6	SC	ANDERSON CO AP
USC00325484	1258.65	46.75	-100.8667	509.0	ND	MANDAN FT LINCOLN PAR
USC00141874	1145.53	39.7811	-97.8956	459.9	KS	COURTLAND
USC00455525	21.9407	47.8453	-121.9944	36.6	WA	MONROE
USC00451395	331.49699999999996	48.2733	-117.7408	509.0	WA	CHEWELAH
USC00146242	829.7689999999999	37.3678	-95.2892	277.4	KS	PARSONS 2 NW
USC00417680	368.306	31.2333	-99.2	509.0	TX	ROCHELLE
CA001135126	274.96299999999997	49.0	-118.77	578.0		MIDWAY
USC00412282	897.0210000000001	36.4453	-100.3264	774.2	TX	DARROUZETT
USC00261417	605.816	40.7117	-116.1089	1531.6	NV	CARLIN 1 SW
USC00413247	482.5	33.4661	-97.5797	338.3	TX	FORESTBURG 5 S
USC00305310	81.0787	41.4603	-74.4489	213.4	NY	MIDDLETOWN 2 NW
CA006139449	465.49300000000005	42.97	-79.33	178.0		WELLAND-PELHAM
USC00457941	342.746	47.6811	-117.6267	729.1	WA	SPOKANE WFO
USC00107563	562.482	45.7075	-115.3444	1325.9	ID	RED RIVER RS
USC00161235	175.178	31.3025	-92.73	39.6	LA	BOYCE 7 SW
USC00132724	1373.9	43.4036	-94.7472	402.3	IA	ESTHERVILLE 4E
USC00177479	23.3709	43.4569	-70.7803	85.3	ME	SANFORD 2 NNW
USC00412902	354.907	32.8711	-95.7797	147.5	TX	EMORY
USC00250320	1349.41	41.4267	-99.1272	658.4	NE	ARCADIA
USC00420738	778.5980000000001	37.6131	-109.4847	1838.6	UT	BLANDING
USW00004751	329.246	41.8031	-78.6403	645.3	PA	BRADFORD RGNL AP
USC00415972	93.8634	26.2167	-98.4	40.5	TX	MISSION 4 W
USC00105972	849.808	42.7833	-113.6667	1307.6	ID	MINIDOKA 10 WNW
USC00485088	1450.64	42.5156	-104.8719	1551.4	WY	KEELINE 7SW
USC00470287	1155.67	42.7006	-89.8672	244.8	WI	ARGYLE
CA006116257	644.3919999999999	45.34	-80.04	176.0		PARRY SOUND CCG
USC00230817	981.291	38.9708	-92.7603	226.8	MO	BOONVILLE
USC00147397	1192.5	38.8961	-101.7514	1051.6	KS	SHARON SPRINGS
USC00480951	1118.02	42.7158	-109.6903	2115.3	WY	BOULDER REARING STN
USC00313016	129.347	35.0267	-78.9742	73.2	NC	FAYETTEVILLE 6W
USC00413286	401.11400000000003	32.7333	-97.3333	200.9	TX	FT WORTH VICKERY BLV
USC00393857	1539.34	44.3083	-101.8683	771.1	SD	HILLAND 2 NW
USC00093386	164.435	31.7108	-83.2517	112.8	GA	FITZGERALD
USC00047070	21.2895	38.0167	-122.0167	14.9	CA	PORT CHICAGO NAVAL DEP
CA001126510	165.325	49.467	-120.517	700.0		PRINCETON ARPT    &
USC00354291	403.13300000000004	44.4233	-118.9594	933.6	OR	JOHN DAY
USC00145371	977.327	37.45	-100.0167	777.8	KS	MINNEOLA
USC00401569	608.936	36.1	-85.8167	177.1	TN	CENTER HILL DAM
USC00228998	483.05300000000005	34.7281	-90.3683	62.8	MS	TUNICA 2 N
USC00231709	894.1569999999999	38.1	-93.05	305.1	MO	CLIMAX SPRINGS
USC00075915	9.66185	38.8983	-75.425	10.7	DE	MILFORD 2 SE
USC00209014	659.931	42.0833	-83.5833	201.2	MI	WILLIS 5 SSW
USC00103882	793.954	43.7186	-113.5472	1829.1	ID	GROUSE
CA004031844	1210.08	49.12	-105.52	773.0		CORONACH
USC00481284	1109.68	43.3656	-109.2756	1865.4	WY	BURRIS
USC00424321	1111.6	40.8992	-109.1789	1662.4	UT	JARVIE RCH
USC00283029	48.8491	40.5631	-74.8831	79.2	NJ	FLEMINGTON 5 NNW
USW00093807	293.781	36.1336	-80.2222	295.7	NC	WINSTON SALEM RYNLDS AP
CA006163171	595.9169999999999	45.03	-78.53	330.0		HALIBURTON 3
USC00366151	302.222	40.6142	-79.7192	231.6	PA	NATRONA LOCK 4
USC00417182	0.335808	28.6167	-96.6333	6.1	TX	PORT LAVACA 2
USC00358818	333.319	42.45	-120.25	1396.9	OR	VALLEY FALLS 3 SSE
USC00395432	1491.45	43.9036	-103.7256	1847.1	SD	MEDICINE MTN
USC00243915	1134.76	45.7317	-107.6092	886.4	MT	HARDIN
USC00048406	286.415	37.1683	-118.5706	2920.0	CA	SOUTH LAKE
USC00189405	180.19400000000002	39.4833	-79.05	305.1	MD	WESTERNPORT
USC00045032	87.5778	38.1061	-121.2878	12.2	CA	LODI
USC00360738	249.96	40.4333	-79.15	615.7	PA	BLAIRSVILLE 5 E
USC00457538	3.03605	48.0833	-123.1	54.9	WA	SEQUIM
USC00365470	87.9659	41.3914	-74.7172	139.9	PA	MATAMORAS
USC00241686	770.375	46.4667	-112.1833	1915.1	MT	CHESSMAN RSVR
USC00049685	42.5678	39.35	-123.3167	586.7	CA	WILLITS HOWARD FOREST
USC00234919	808.2239999999999	37.5544	-91.8831	359.7	MO	LICKING 4N
CA006101335	479.406	46.05	-77.37	122.0		CHALK RIVER AECL
USC00302454	197.892	42.3328	-75.2297	352.0	NY	EAST SIDNEY
USC00232850	854.191	38.2306	-90.3981	182.9	MO	FESTUS
USC00105859	548.762	44.6167	-116.4333	987.9	ID	MESA
CA005010QFQ	953.424	49.93	-101.2	498.0		ELKHORN 2 EAST
USC00134758	1189.66	40.7244	-93.6453	304.8	IA	LEON 6 ESE
USC00244545	970.107	46.65	-109.48	1585.9	MT	JUDITH GAP 13 E
USC00483490	1454.06	42.3833	-104.5333	1452.1	WY	FT LARAMIE 11 NNW
USC00306745	372.714	42.5697	-78.04	356.0	NY	PORTAGEVILLE
USC00250435	1165.19	40.3706	-95.7469	283.5	NE	AUBURN 5 ESE
USC00349370	756.513	35.8417	-98.5261	516.9	OK	WATONGA 7W MESONET
USC00234825	842.433	37.685	-92.6936	389.8	MO	LEBANON 2W
USC00407359	658.712	36.5875	-86.5258	242.0	TN	PORTLAND SEWAGE PLT
USC00419101	92.6814	30.7931	-94.1819	65.2	TX	TOWN BLUFF DAM
USC00382757	87.2563	34.0628	-79.7556	32.3	SC	EFFINGHAM
USC00488095	1450.91	42.75	-105.0	1528.0	WY	SHAWNEE
USC00126989	830.7189999999999	41.3392	-86.3358	248.4	IN	PLYMOUTH
USC00238444	1120.56	40.0825	-93.6086	255.1	MO	TRENTON
USW00023153	441.00699999999995	38.0511	-117.0903	1644.4	NV	TONOPAH
USC00112497	991.297	41.1	-88.4167	195.1	IL	DWIGHT
USC00136719	1416.06	42.7292	-94.6614	369.4	IA	POCAHONTAS
USC00123091	759.913	39.4689	-86.0408	219.2	IN	FRANKLIN WWTP
USC00018454	274.589	33.2	-87.55	70.1	AL	UNIVERSITY
USC00045860	123.704	34.0864	-116.5622	958.6	CA	MORONGO VALLEY NORTH
USC00462522	443.477	37.9497	-82.4047	365.8	WV	DUNLOW 1 SW
USC00109493	473.588	47.4667	-115.9333	844.9	ID	WALLACE
CA006137154	565.369	42.45	-81.88	206.0		RIDGETOWN RCS
CA007027783	110.311	46.17	-72.33	84.0		ST WENCESLAS
USC00361512	322.493	40.1167	-80.4667	305.1	PA	CLAYSVILLE 3 W
USC00431565	160.18200000000002	44.0069	-72.3194	359.7	VT	CORINTH
USC00047953	1.31769	34.0075	-118.4997	4.3	CA	SANTA MONICA PIER
USC00313017	127.70200000000001	35.0583	-78.8583	29.3	NC	FAYETTEVILLE PWC
USW00093215	3.03465	34.6667	-120.5833	111.9	CA	VANDENBERG AFB
CA005021737	904.2130000000001	49.45	-98.25	297.0		MIAMI THIESSEN
USC00411013	342.695	29.61	-100.4519	536.4	TX	BRACKETTVILLE 22 N
CA001100030	29.1075	49.033	-122.367	59.0	BC	ABBOTSFORD ARPT
USC00042705	23.7704	32.7833	-116.9167	161.8	CA	EL CAJON 2 E
USC00171479	86.7787	46.6167	-69.5333	304.8	ME	CLAYTON LAKE 2
USC00225397	83.0193	31.1	-90.4667	128.0	MS	MAGNOLIA
USC00418415	151.029	30.0067	-97.1689	103.6	TX	SMITHVILLE
USC00414696	103.95700000000001	28.9069	-97.8756	137.2	TX	KARNES CITY 2N
USC00126304	767.727	39.55	-86.1	239.3	IN	NEW WHITELAND
USC00086065	19.843	27.2417	-82.3161	6.1	FL	MYAKKA RIVER SP
USC00034251	520.16	34.75	-92.2833	103.9	AR	LITTLE ROCK ST CAPITOL
USC00316349	1.14229	35.1075	-75.9872	1.2	NC	OCRACOKE
USC00417020	55.1173	29.2353	-96.1817	32.0	TX	PIERCE 1 E
USC00018859	230.43	32.5906	-86.2103	78.3	AL	WETUMPKA
USC00319122	420.147	35.7667	-83.1	433.1	NC	WATERVILLE
USC00419896	102.605	30.7833	-94.4333	70.1	TX	WOODVILLE
USC00157592	787.9910000000001	37.8589	-87.4086	118.0	KY	SPOTTSVILLE
USC00363200	60.7197	40.2167	-74.9333	43.0	PA	GEORGE SCHOOL
USC00126625	691.444	39.1333	-85.2833	281.0	IN	OSGOOD
USC00488748	1093.48	43.9833	-109.0833	2086.1	WY	SUNSHINE 3 SW
USW00024203	2.2608	47.9167	-122.2833	181.7	WA	EVERETT PAINE AFB
USC00340017	582.5790000000001	34.7864	-96.685	309.4	OK	ADA
USC00155569	754.955	37.5828	-87.8578	161.8	KY	MORGANFIELD 12SE
USC00237578	1028.17	39.6361	-91.2494	143.9	MO	SAVERTON L&D 22
USC00425402	841.341	39.2583	-111.6306	1749.6	UT	MANTI
USW00003849	590.035	37.0872	-84.0769	362.1	KY	LONDON CORBIN AP
USC00043157	334.496	41.52	-120.09	1442.3	CA	FT BIDWELL
USC00146637	1142.24	39.0669	-100.2389	817.5	KS	QUINTER
USC00484225	1432.94	43.55	-104.7333	1263.1	WY	HAMPSHIRE 3 SW
USC00050125	961.74	37.4667	-105.8833	2297.0	CO	ALAMOSA
USC00049684	39.8311	39.4194	-123.3425	412.4	CA	WILLITS 1 NE
USC00417299	61.2202	29.2833	-96.6333	46.0	TX	PROVIDENT CITY
USC00420788	744.808	37.2825	-109.5575	1316.4	UT	BLUFF
USC00436761	156.639	42.75	-72.9333	341.4	VT	READSBORO 1 SE
CA008101200	80.6525	46.55	-66.15	38.0		DOAKTOWN
CA006151684	487.332	43.95	-78.17	78.0		COBOURG (AUT)
USC00035691	569.322	35.0442	-92.7956	91.4	AR	PERRY
USC00467105	416.07800000000003	38.85	-82.1333	174.0	WV	POINT PLEASANT
CA007023677	135.089	45.6	-70.87	426.0		LAC MEGANTIC 2
USC00426404	953.169	41.2439	-111.9467	1325.9	UT	OGDEN PIONEER PH
CA006100971	424.569	44.6	-75.67	96.0		BROCKVILLE PCC
USC00464397	449.34	38.4014	-82.5267	158.5	WV	HUNTINGTON SEWAGE PLT
USC00443407	10.9429	37.55	-76.6167	34.1	VA	GLENNS 1 S
USW00094143	846.404	43.5317	-112.9422	1505.1	ID	IDAHO FALLS 46 W
USC00354135	31.6259	42.65	-124.05	148.7	OR	ILLAHE 2 N
USW00023152	27.3608	34.2006	-118.3575	225.9	CA	BURBANK GLENDALE PASADENA AP
USC00092161	245.03599999999997	32.45	-84.9833	56.4	GA	COLUMBUS DARDC
USC00216972	1105.61	46.4667	-94.05	353.9	MN	RIVERTON
USC00045968	68.7107	32.8672	-116.4194	1804.4	CA	MT LAGUNA #3
USC00404666	431.48	36.3467	-82.3467	488.6	TN	JOHNSON CITY 2
USC00357827	101.97399999999999	44.9667	-122.7333	310.9	OR	SILVERTON 4 SE
USC00140957	1010.38	39.0636	-94.8958	253.0	KS	BONNER SPRINGS
USC00170238	142.812	46.6667	-68.5	-999.9	ME	ASHLAND
USC00334403	474.031	39.7156	-82.6072	256.0	OH	LANCASTER
USC00182585	30.5958	38.85	-76.9	82.9	MD	DISTRICT HEIGHTS
USC00443713	1.3774600000000001	37.0225	-76.3367	3.0	VA	HAMPTON UNIV
USC00030458	620.456	35.8306	-91.7944	174.0	AR	BATESVILLE LVSTK
USC00111420	986.919	41.3978	-88.2819	153.9	IL	CHANNAHON DRESDEN ISL DAM
USC00361513	317.343	40.1	-80.4333	378.0	PA	CLAYSVILLE 2 SW
USC00035079	454.934	34.0783	-93.7019	140.2	AR	MURFREESBORO 1W
USC00417066	342.676	32.9258	-94.9397	105.2	TX	PITTSBURG 5 SSE
USC00137979	1405.77	42.6347	-95.1694	434.3	IA	STORM LAKE 2 E
USC00468986	249.03099999999998	39.3136	-80.0297	365.8	WV	TYGART DAM
USC00234367	1030.26	39.2419	-94.6422	274.3	MO	KS CITY BARRY HARBOR
USW00093214	7.227130000000001	34.7167	-120.5667	116.1	CA	VANDENBERG AFB
CA006048268	695.8969999999999	48.37	-89.33	199.0		THUNDER BAY CS
USC00034390	612.506	35.4833	-93.25	238.0	AR	LUTHERVILLE
USC00472842	1051.6	42.7667	-88.4669	242.3	WI	FOND DU LAC 2SW
USC00162361	56.6234	30.4347	-93.4692	24.7	LA	DE QUINCY
USC00288878	48.981	40.2333	-74.7667	34.1	NJ	TRENTON 2
USC00418728	53.4165	29.6183	-95.6358	25.0	TX	SUGAR LAND
USC00051946	932.063	37.85	-106.9333	2750.8	CO	CREEDE 1 W
USC00024645	379.54900000000004	35.2	-114.0167	1078.7	AZ	KINGMAN #2
USC00293234	683.7710000000001	35.35	-107.6667	2196.1	NM	FLOYD LEE RCH
USC00117876	961.445	39.4078	-88.7739	199.6	IL	SHELBYVILLE DAM
USC00482700	1407.09	42.5833	-105.7167	1838.9	WY	DOUGLAS 20 SW
USC00410262	426.764	33.35	-96.5167	207.3	TX	ANNA
USC00322304	1107.27	48.0475	-100.31	466.3	ND	DRAKE 9 NE
USC00344130	719.352	35.4842	-98.4814	492.9	OK	HINTON 7W MESONET
USW00024006	1526.45	44.15	-103.1	979.9	SD	ELLSWORTH AFB
USC00111648	959.8639999999999	41.85	-87.7667	185.9	IL	CICERO
USC00293528	478.282	33.0333	-108.5333	1417.9	NM	GILA 6 NNE
USC00092844	174.128	32.5569	-82.8997	61.0	GA	DUBLIN 2
USC00245040	726.436	46.9558	-112.6547	1394.5	MT	LINCOLN RS
USC00395547	1506.88	44.5806	-101.7406	563.9	SD	MILESVILLE 9 N
USC00319123	420.147	35.7742	-83.0981	438.9	NC	WATERVILLE 2
USC00251990	1430.01	42.4603	-97.9047	506.0	NE	CREIGHTON
USW00024172	390.785	40.0681	-118.5692	1189.3	NV	LOVELOCK DERBY FLD
USC00332599	510.385	41.3814	-82.0558	222.5	OH	ELYRIA 3 E
USW00093801	437.999	34.3478	-85.1611	194.8	GA	ROME R B RUSSELL AP
USC00406154	548.246	35.6667	-87.1167	192.0	TN	MONSANTO
USC00238799	816.225	37.8833	-90.2167	253.0	MO	WEINGARTEN
USC00417184	1.4319	26.5578	-97.4264	2.7	TX	PORT MANSFIELD
USC00028590	237.56099999999998	32.3392	-110.9808	770.2	AZ	TOHONO CHUL
USC00147051	1153.16	38.7047	-101.3194	988.8	KS	RUSSELL SPRINGS 17 SSW
USC00412786	51.5405	29.2	-96.2653	33.5	TX	EL CAMPO
USC00293420	636.636	35.5333	-108.65	2012.9	NM	GALLUP 5 E
USC00467513	275.966	38.2061	-80.5206	941.8	WV	RICHWOOD 1SSE
USC00295685	648.408	35.8	-108.8333	1964.1	NM	MEXICAN SPRINGS
USC00203362	647.126	41.9667	-83.5167	190.5	MI	GRAPE
USC00099451	126.568	31.355	-82.9339	61.0	GA	WILLACOOCHEE 5ENE
USC00362721	168.83700000000002	40.0136	-78.3653	304.8	PA	EVERETT
USC00122825	700.091	40.2539	-85.1483	294.1	IN	FARMLAND 5 NNW
USC00277833	70.8427	43.3553	-71.5006	167.6	NH	SALISBURY
USC00287545	5.82235	40.8333	-74.0167	24.1	NJ	RIDGEFIELD
USC00010267	352.76	33.6667	-85.8333	220.1	AL	ANNISTON
USC00459191	163.634	46.3833	-120.7167	296.0	WA	WHITE SWAN RS
USC00208941	689.198	42.6981	-83.4717	321.0	MI	WHITE LAKE 4E
USC00387560	119.49600000000001	33.6525	-80.7897	85.3	SC	ST MATTHEWS
USC00015121	200.99	32.4714	-87.2314	61.0	AL	MARION JUNCTION 2 NE
USC00414647	151.158	28.9122	-98.5425	157.9	TX	JOURDANTON
USW00024259	137.011	41.7806	-122.4717	803.1	CA	MONTAGUE SISKIYOU CO AP
USC00402035	628.74	36.2833	-85.9333	156.1	TN	CORDELL HULL L&D
USC00122731	800.175	37.9647	-87.5783	115.8	IN	EVANSVILLE MUSEUM
USC00091266	66.954	32.375	-81.673	54.9	GA	BROOKLET 1 W
USC00082150	1.71376	29.1967	-81.0083	8.8	FL	DAYTONA BEACH
USW00023155	122.223	35.4344	-119.0542	149.0	CA	BAKERSFIELD AP
USC00342242	734.168	35.9269	-97.6742	327.4	OK	CRESCENT 5WSW
USC00429629	905.194	39.2667	-110.35	1414.9	UT	WOODSIDE
USC00153028	656.584	38.2022	-84.8825	140.8	KY	FRANKFORT DOWNTOWN
USC00395691	1366.26	45.5656	-100.4489	516.9	SD	MOBRIDGE 2NNW
CA004020286	1178.73	49.733	-105.933	726.0	SK	ASSINIBOIA AIRPORT
USC00046154	58.2361	34.9456	-119.6828	658.4	CA	NEW CUYAMA FIRE STN
USC00201343	757.372	43.9417	-83.2669	181.4	MI	CASEVILLE
USC00462520	435.88800000000003	37.9833	-82.3333	335.9	WV	DUNLOW 5 SE
USC00021849	413.68699999999995	33.0561	-109.3072	1072.9	AZ	CLIFTON
USW00014657	178.85	41.6833	-67.7833	25.9	MA	GEORGES SHOALS AFS
USC00415971	120.14200000000001	27.45	-99.0	235.0	TX	MIRANDO CITY
USC00212142	1137.37	46.8372	-95.8372	413.0	MN	DETROIT LAKES 1 NNE
USC00466868	212.77	39.1	-79.6833	580.0	WV	PARSONS 2
USC00328913	1063.95	48.6147	-100.7264	434.3	ND	UPHAM 3 N
USC00247996	780.7710000000001	48.8869	-111.7275	1127.8	MT	SUNBURST 8 E
USC00413285	408.51099999999997	32.8339	-97.2975	196.3	TX	FT WORTH WSFO
USC00141602	886.7239999999999	37.7167	-96.2333	317.0	KS	CLIMAX
USW00093217	6.36739	36.6833	-121.7667	43.0	CA	FT ORD
USC00458729	203.122	48.6667	-119.6333	1049.1	WA	UPPER PINE CREEK 2
USC00245043	639.172	47.4083	-113.7125	1316.7	MT	LINDBERGH LAKE
USC00049056	215.375	41.9167	-121.5667	1229.0	CA	TULELAKE 5 WSW
USC00426405	953.169	41.2458	-111.9369	1393.5	UT	OGDEN NE BENCH
USC00363665	65.5395	39.7706	-77.0325	170.1	PA	HANOVER 4 SW
USC00416146	596.174	33.4539	-99.6158	451.1	TX	MUNDAY
USC00405358	551.0409999999999	35.7522	-87.7958	135.6	TN	LOBELVILLE
USC00158709	560.121	36.7333	-84.15	286.5	KY	WILLIAMSBURG
USC00395544	1507.59	44.5208	-101.6192	681.8	SD	MILESVILLE 5 NE
USC00034528	516.071	35.0264	-90.7347	91.4	AR	MADISON 1 NW
USC00463648	326.976	38.91	-81.0844	217.3	WV	GRANTSVILLE 1ESE
USC00087020	10.5275	25.5819	-80.4361	3.0	FL	PERRINE 4W
USC00050825	990.7	39.1025	-107.8989	3002.9	CO	BONHAM RSVR
USC00211771	913.472	47.8947	-92.5336	413.0	MN	COOK 8NE
USC00163794	237.477	32.1333	-93.8	82.3	LA	GRAND CANE FIRE TWR
USC00424755	673.113	37.5142	-111.9883	1769.4	UT	KODACHROME BASIN PARK
USC00454286	76.0764	46.5	-122.1833	238.0	WA	KOSMOS
USC00412238	981.206	36.0606	-102.5211	1214.3	TX	DALHART
USC00427260	776.3989999999999	38.7619	-112.0775	1615.4	UT	RICHFIELD RADIO KSVC
USC00390760	1468.91	44.5128	-99.9881	494.1	SD	BLUNT
USC00051944	932.063	37.85	-106.9167	2698.1	CO	CREEDE
USC00147050	1172.48	38.9617	-101.1664	934.2	KS	RUSSELL SPRINGS 3N
USC00224173	467.838	34.8219	-89.4347	147.2	MS	HOLLY SPRINGS 4 N
USC00315820	33.476	34.4581	-78.1094	6.7	NC	MOORES CREEK NB
USC00048928	160.025	38.4461	-120.4992	717.8	CA	TIGER CREEK PH
USC00400884	531.651	35.3167	-89.75	91.4	TN	BOLTON
USC00461290	292.377	39.6467	-80.4067	378.0	WV	BURTON
USC00466982	243.984	39.1461	-80.0411	396.2	WV	PHILIPPI
USC00477576	1124.51	43.2619	-89.735	227.1	WI	SAUK CITY WWTP
USC00459455	157.97299999999998	46.5742	-120.6008	353.6	WA	YAKIMA 5 WSW
USC00442216	418.265	36.6333	-81.8	595.0	VA	DAMASCUS
USC00020490	427.504	35.2833	-112.4667	1623.4	AZ	ASH FORK 5 N
USC00304836	290.351	42.6703	-76.4722	365.8	NY	LOCKE 2 W
USC00199730	161.411	42.7156	-73.1922	189.3	MA	WILLIAMSTOWN
USC00296693	797.466	35.5833	-106.3333	1595.0	NM	PENA BLANCA
USC00486440	990.6010000000001	43.8567	-110.5889	2072.0	WY	MORAN 5WNW
USC00410902	235.65900000000002	29.7986	-98.7353	440.4	TX	BOERNE
USC00010163	277.45599999999996	32.9833	-85.8667	200.9	AL	ALEXANDER CITY 6 NE
USC00206510	728.548	45.3614	-84.9511	228.0	MI	PETOSKEY NCMC
USC00311236	229.58900000000003	36.0833	-79.4333	200.9	NC	BURLINGTON
USC00415018	297.689	31.0717	-98.1847	314.6	TX	LAMPASAS
CA006048864	718.773	48.23	-89.52	335.0		TRANQUILLO RIDGE
USC00461220	257.026	38.9803	-80.22	443.5	WV	BUCKHANNON
USC00203391	795.0980000000001	44.6542	-84.6994	346.3	MI	GRAYLING
USC00456215	254.426	46.7886	-119.0461	362.7	WA	OTHELLO 6 ESE
USC00485770	1105.19	44.8375	-108.4042	1169.5	WY	LOVELL
USC00294346	719.046	32.1103	-103.1872	930.9	NM	JAL
USC00325638	1162.12	47.8214	-101.2922	643.1	ND	MAX
USC00186350	34.179	38.9133	-76.97	15.2	MD	NATL ARBORETUM DC
USC00480270	1337.19	41.1517	-104.6575	1831.8	WY	ARCHER
USC00029015	262.931	33.3833	-111.9667	360.0	AZ	VALLEY CITRUS FARM
USW00023154	660.135	39.2953	-114.8467	1908.7	NV	ELY YELLAND FLD AP
USC00451400	190.84099999999998	47.9967	-119.6483	254.2	WA	CHIEF JOSEPH DAM
USC00035358	512.558	34.6008	-93.7667	243.8	AR	ODEN 1 SE
CA006131415	581.56	42.38	-82.2	179.0		CHATHAM WPCP
USC00404660	428.471	36.3	-82.3667	519.1	TN	JOHNSON CITY ETSC
USC00200647	828.049	46.1833	-88.8833	506.0	MI	BEECHWOOD 7 WNW
USC00356749	94.2743	45.5181	-122.6894	48.5	OR	PORTLAND KGW-TV
USC00048332	219.018	39.3256	-120.3672	2098.5	CA	SODA SPRINGS 1 E
USC00412758	68.3851	26.2981	-98.1575	29.3	TX	EDINBURG
USC00317346	413.785	35.3044	-83.8114	678.2	NC	ROBBINSVILLE 1 S
USC00438169	172.90400000000002	44.6122	-72.0481	457.2	VT	SUTTON
USC00047950	4.04328	34.0167	-118.4833	18.0	CA	SANTA MONICA
USC00040232	46.2715	37.9856	-121.7458	18.3	CA	ANTIOCH PUMPING PLANT #3
USW00093216	138.22	39.1167	-121.4333	38.1	CA	BEALE AFB
USC00298921	666.75	35.9	-108.65	1825.8	NM	TOHATCHI 6 NE
USC00388186	291.539	34.9833	-81.8833	256.0	SC	SPARTANBURG
USC00018024	323.048	33.4164	-86.135	136.6	AL	TALLADEGA
USC00162367	108.337	30.8428	-93.2869	57.9	LA	DE RIDDER
USC00066645	43.2122	41.9167	-71.9167	91.4	CT	PUTNAM
USC00117004	1096.63	40.9275	-89.7564	228.6	IL	PRINCEVILLE
USC00042706	20.8852	32.8139	-116.975	123.4	CA	EL CAJON
USC00098657	304.61	32.9614	-84.23	240.5	GA	THE ROCK RANCH
USC00042331	338.64300000000003	37.3739	-117.9803	1592.6	CA	DEEP SPRINGS COLLEGE
USW00094702	0.161846	41.1583	-73.1289	1.5	CT	BRIDGEPORT SIKORSKY MEM AP
USC00363295	187.64700000000002	39.8167	-78.8333	576.1	PA	GLENCOE 1 E
USC00363662	67.7381	39.8	-76.9833	182.9	PA	HANOVER
USC00228445	342.912	33.4311	-90.9108	38.7	MS	STONEVILLE EXP STA
USC00110993	708.317	37.1275	-88.6531	100.6	IL	BROOKPORT DAM 52
USC00473756	1056.18	43.4406	-88.6325	268.2	WI	HORICON
USC00410560	239.128	28.9567	-99.6228	227.1	TX	BATESVILLE
USC00017157	394.64300000000003	34.1736	-86.8133	243.8	AL	SAINT BERNARD
USC00214438	1151.15	44.4364	-92.2792	213.4	MN	LAKE CITY
USW00093803	597.726	35.9667	-85.7833	328.9	TN	SMITHVILLE CAA AP
USC00412239	981.837	36.0167	-102.5833	1220.1	TX	DALHART EXP STN
USC00432698	210.291	44.6722	-72.5572	443.8	VT	EDEN 2 S
USC00226638	153.196	32.0339	-88.71	65.8	MS	P HARRISON ARCHUSA
USC00417936	120.734	31.0619	-94.1011	57.6	TX	SAM RAYBURN DAM
USC00189409	180.19400000000002	39.4833	-79.05	289.9	MD	WESTERNPORT UPRC
USC00360734	252.91299999999998	40.4333	-79.1833	566.9	PA	BLAIRSVILLE 5 E 2
USC00336118	542.788	41.2667	-82.6167	204.2	OH	NORWALK WWTP
